"","Species","TREE_ID","X","Y","Year","logF_current"
"7145","Quercus agrifolia","62632_4_83_6_1_500",34.85723,-120.19565,2019,1.7432732
"7146","Quercus agrifolia","62632_4_83_6_1_501",34.85723,-120.19565,2009,1.743006
"7147","Quercus agrifolia","62632_4_83_6_1_501",34.85723,-120.19565,2019,1.7432732
"7148","Quercus agrifolia","62632_4_83_6_1_502",34.85723,-120.19565,2009,1.742839
"7149","Quercus agrifolia","62632_4_83_6_1_502",34.85723,-120.19565,2019,1.743173
"7150","Quercus agrifolia","62632_4_83_6_3_509",34.85723,-120.19565,2009,1.7439078
"7151","Quercus agrifolia","62632_4_83_6_3_509",34.85723,-120.19565,2019,1.7440414
"7152","Quercus agrifolia","62632_4_83_6_3_510",34.85723,-120.19565,2009,1.7427054
"7153","Quercus agrifolia","62632_4_83_6_3_510",34.85723,-120.19565,2019,1.7428056
"7154","Quercus agrifolia","62632_4_83_6_3_511",34.85723,-120.19565,2009,1.7429726
"7155","Quercus agrifolia","62632_4_83_6_3_511",34.85723,-120.19565,2019,1.7431396
"7156","Quercus agrifolia","62632_4_83_6_3_512",34.85723,-120.19565,2009,1.742672
"7157","Quercus agrifolia","62632_4_83_6_3_512",34.85723,-120.19565,2019,1.7427388
"7158","Quercus agrifolia","62632_4_83_6_3_513",34.85723,-120.19565,2009,1.742505
"7159","Quercus agrifolia","62632_4_83_6_3_513",34.85723,-120.19565,2019,1.7425384
"7160","Quercus agrifolia","62632_4_83_6_3_514",34.85723,-120.19565,2009,1.7418704
"7161","Quercus agrifolia","62632_4_83_6_3_514",34.85723,-120.19565,2019,1.7421042
"7162","Quercus agrifolia","62632_4_83_6_3_517",34.85723,-120.19565,2009,1.7427054
"7163","Quercus agrifolia","62632_4_83_6_3_517",34.85723,-120.19565,2019,1.7430394
"7164","Quercus agrifolia","62632_4_83_6_3_518",34.85723,-120.19565,2009,1.74334
"7165","Quercus agrifolia","62632_4_83_6_3_518",34.85723,-120.19565,2019,1.74334
"7166","Quercus agrifolia","62632_4_83_6_4_504",34.85723,-120.19565,2009,1.7448764
"7167","Quercus agrifolia","62632_4_83_6_4_504",34.85723,-120.19565,2019,1.7451436
"7168","Quercus agrifolia","62632_4_83_6_4_505",34.85723,-120.19565,2009,1.7424382
"7169","Quercus agrifolia","62632_4_83_6_4_505",34.85723,-120.19565,2019,1.7427388
"7170","Quercus agrifolia","62632_4_83_6_4_506",34.85723,-120.19565,2009,1.7431062
"7171","Quercus agrifolia","62632_4_83_6_4_506",34.85723,-120.19565,2019,1.74334
"7172","Quercus chrysolepis","62636_5_109_6_1_302",38.15792,-120.336107,2009,4.66425900308951
"7173","Quercus chrysolepis","62636_5_109_6_1_302",38.15792,-120.336107,2019,2.99266592499442
"7174","Quercus chrysolepis","62636_5_109_6_1_303",38.15792,-120.336107,2009,4.41484620308951
"7175","Quercus chrysolepis","62636_5_109_6_1_303",38.15792,-120.336107,2019,2.72406752499442
"7176","Quercus kelloggii","62636_5_109_6_1_304",38.15792,-120.336107,2009,2.85325593304474
"7177","Quercus kelloggii","62636_5_109_6_1_304",38.15792,-120.336107,2019,3.26441037084372
"7178","Quercus chrysolepis","62636_5_109_6_1_305",38.15792,-120.336107,2009,4.97122860308951
"7179","Quercus chrysolepis","62636_5_109_6_1_305",38.15792,-120.336107,2019,3.42434192499442
"7180","Quercus chrysolepis","62636_5_109_6_2_307",38.15792,-120.336107,2009,4.78896540308951
"7181","Quercus chrysolepis","62636_5_109_6_2_307",38.15792,-120.336107,2019,3.13655792499442
"7182","Quercus chrysolepis","62636_5_109_6_2_309",38.15792,-120.336107,2009,4.70263020308951
"7183","Quercus chrysolepis","62636_5_109_6_2_309",38.15792,-120.336107,2019,3.01185152499442
"7184","Quercus chrysolepis","62636_5_109_6_2_310",38.15792,-120.336107,2009,4.96163580308951
"7185","Quercus chrysolepis","62636_5_109_6_2_310",38.15792,-120.336107,2019,3.32841392499442
"7186","Quercus chrysolepis","62636_5_109_6_2_312",38.15792,-120.336107,2009,5.09593500308951
"7187","Quercus chrysolepis","62636_5_109_6_2_312",38.15792,-120.336107,2019,3.50108432499442
"7188","Quercus chrysolepis","62636_5_109_6_2_313",38.15792,-120.336107,2009,5.02878540308951
"7189","Quercus chrysolepis","62636_5_109_6_2_313",38.15792,-120.336107,2019,3.39556352499442
"7190","Quercus chrysolepis","62636_5_109_6_3_326",38.15792,-120.336107,2009,4.60670220308951
"7191","Quercus chrysolepis","62636_5_109_6_3_326",38.15792,-120.336107,2019,2.98307312499442
"7192","Quercus chrysolepis","62636_5_109_6_3_327",38.15792,-120.336107,2009,4.92326460308951
"7193","Quercus chrysolepis","62636_5_109_6_3_327",38.15792,-120.336107,2019,3.20370752499442
"7194","Quercus chrysolepis","62636_5_109_6_3_328",38.15792,-120.336107,2009,5.23023420308951
"7195","Quercus chrysolepis","62636_5_109_6_3_328",38.15792,-120.336107,2019,3.51067712499442
"7196","Quercus chrysolepis","62636_5_109_6_3_329",38.15792,-120.336107,2009,4.37647500308951
"7197","Quercus chrysolepis","62636_5_109_6_3_329",38.15792,-120.336107,2019,2.68569632499442
"7198","Quercus chrysolepis","62636_5_109_6_3_332",38.15792,-120.336107,2009,4.20380460308951
"7199","Quercus chrysolepis","62636_5_109_6_3_332",38.15792,-120.336107,2019,2.55139712499442
"7200","Quercus chrysolepis","62636_5_109_6_4_316",38.15792,-120.336107,2009,3.78172140308951
"7201","Quercus chrysolepis","62636_5_109_6_4_316",38.15792,-120.336107,2019,2.11972112499442
"7202","Quercus chrysolepis","62636_5_109_6_4_317",38.15792,-120.336107,2009,3.77212860308951
"7203","Quercus chrysolepis","62636_5_109_6_4_317",38.15792,-120.336107,2019,2.05257152499442
"7204","Quercus chrysolepis","62636_5_109_6_4_319",38.15792,-120.336107,2009,4.30932540308951
"7205","Quercus chrysolepis","62636_5_109_6_4_319",38.15792,-120.336107,2019,2.64732512499442
"7206","Quercus chrysolepis","62636_5_109_6_4_321",38.15792,-120.336107,2009,4.85611500308951
"7207","Quercus chrysolepis","62636_5_109_6_4_321",38.15792,-120.336107,2019,3.16533632499442
"7208","Quercus chrysolepis","62636_5_109_6_4_322",38.15792,-120.336107,2009,4.42443900308951
"7209","Quercus chrysolepis","62636_5_109_6_4_322",38.15792,-120.336107,2019,2.72406752499442
"7210","Quercus chrysolepis","62636_5_109_6_4_323",38.15792,-120.336107,2009,4.28054700308951
"7211","Quercus chrysolepis","62636_5_109_6_4_323",38.15792,-120.336107,2019,2.60895392499442
"7212","Quercus chrysolepis","62636_5_109_6_4_324",38.15792,-120.336107,2009,4.67385180308951
"7213","Quercus chrysolepis","62636_5_109_6_4_324",38.15792,-120.336107,2019,2.96388752499442
"7214","Quercus chrysolepis","62636_5_109_6_4_500",38.15792,-120.336107,2009,3.76253580308951
"7215","Quercus chrysolepis","62636_5_109_6_4_500",38.15792,-120.336107,2019,2.11972112499442
"7216","Quercus chrysolepis","62636_5_109_6_4_501",38.15792,-120.336107,2009,3.77212860308951
"7217","Quercus chrysolepis","62636_5_109_6_4_501",38.15792,-120.336107,2019,2.12931392499442
"7218","Quercus chrysolepis","62636_5_109_6_4_502",38.15792,-120.336107,2009,3.76253580308951
"7219","Quercus chrysolepis","62636_5_109_6_4_502",38.15792,-120.336107,2019,2.11972112499442
"7220","Quercus chrysolepis","62636_5_109_6_4_503",38.15792,-120.336107,2009,3.80090700308951
"7221","Quercus chrysolepis","62636_5_109_6_4_503",38.15792,-120.336107,2019,2.02379312499442
"7222","Quercus agrifolia","62653_1_97_6_1_105",38.648632,-122.664556,2004,1.748684
"7223","Quercus agrifolia","62653_1_97_6_1_105",38.648632,-122.664556,2014,1.7492518
"7224","Quercus agrifolia","62653_1_97_6_1_106",38.648632,-122.664556,2004,1.746012
"7225","Quercus agrifolia","62653_1_97_6_1_106",38.648632,-122.664556,2014,1.7464128
"7226","Quercus agrifolia","62653_1_97_6_2_117",38.648632,-122.664556,2004,1.7497194
"7227","Quercus agrifolia","62653_1_97_6_2_117",38.648632,-122.664556,2014,1.7501202
"7228","Quercus agrifolia","62653_1_97_6_2_121",38.648632,-122.664556,2004,1.7505878
"7229","Quercus agrifolia","62653_1_97_6_2_121",38.648632,-122.664556,2014,1.7507882
"7230","Quercus agrifolia","62653_1_97_6_4_112",38.648632,-122.664556,2004,1.7483166
"7231","Quercus agrifolia","62653_1_97_6_4_112",38.648632,-122.664556,2014,1.748851
"7232","Quercus kelloggii","62685_2_89_6_2_110",40.435025,-122.92353,2004,1.65075209138825
"7233","Quercus kelloggii","62685_2_89_6_2_110",40.435025,-122.92353,2014,2.12880423216213
"7234","Quercus kelloggii","62685_2_89_6_2_111",40.435025,-122.92353,2004,1.56187109138825
"7235","Quercus kelloggii","62685_2_89_6_2_111",40.435025,-122.92353,2014,2.02624923216213
"7236","Quercus kelloggii","62685_2_89_6_2_112",40.435025,-122.92353,2004,1.85586209138825
"7237","Quercus kelloggii","62685_2_89_6_2_112",40.435025,-122.92353,2014,2.29972923216213
"7238","Quercus kelloggii","62685_2_89_6_2_113",40.435025,-122.92353,2004,1.51401209138825
"7239","Quercus kelloggii","62685_2_89_6_2_113",40.435025,-122.92353,2014,1.97839023216213
"7240","Quercus chrysolepis","62685_2_89_6_3_107",40.435025,-122.92353,2004,0.208564080926804
"7241","Quercus chrysolepis","62685_2_89_6_3_107",40.435025,-122.92353,2014,4.00664387197279
"7242","Quercus kelloggii","62708_5_19_6_1_100",36.688032,-119.046658,2002,3.47675827393571
"7243","Quercus kelloggii","62708_5_19_6_1_100",36.688032,-119.046658,2012,3.60250732401946
"7244","Quercus kelloggii","62708_5_19_6_1_101",36.688032,-119.046658,2002,3.97585927393571
"7245","Quercus kelloggii","62708_5_19_6_1_101",36.688032,-119.046658,2012,4.06058632401946
"7246","Quercus chrysolepis","62760_1_45_6_3_147",39.819518,-123.710986,2005,4.09624062753136
"7247","Quercus chrysolepis","62760_1_45_6_3_147",39.819518,-123.710986,2015,3.83718227198628
"7248","Quercus kelloggii","62762_5_39_6_2_108",37.429968,-119.239259,2002,2.32201120018022
"7249","Quercus kelloggii","62762_5_39_6_2_108",37.429968,-119.239259,2012,2.28478491240969
"7250","Quercus agrifolia","62822_4_41_6_1_100",37.977783,-122.612927,2003,1.7431396
"7251","Quercus agrifolia","62822_4_41_6_1_100",37.977783,-122.612927,2013,1.7433066
"7252","Quercus agrifolia","62822_4_41_6_1_101",37.977783,-122.612927,2003,1.7426052
"7253","Quercus agrifolia","62822_4_41_6_1_101",37.977783,-122.612927,2013,1.7427722
"7254","Quercus agrifolia","62822_4_41_6_1_102",37.977783,-122.612927,2003,1.7425384
"7255","Quercus agrifolia","62822_4_41_6_1_102",37.977783,-122.612927,2013,1.7427054
"7256","Quercus agrifolia","62822_4_41_6_2_107",37.977783,-122.612927,2003,1.7442752
"7257","Quercus agrifolia","62822_4_41_6_2_107",37.977783,-122.612927,2013,1.7443754
"7258","Quercus agrifolia","62822_4_41_6_2_109",37.977783,-122.612927,2003,1.7432064
"7259","Quercus agrifolia","62822_4_41_6_2_109",37.977783,-122.612927,2013,1.74334
"7260","Quercus kelloggii","62822_4_41_6_2_110",37.977783,-122.612927,2003,2.2872477510081
"7261","Quercus kelloggii","62822_4_41_6_2_110",37.977783,-122.612927,2013,3.51231017734566
"7262","Quercus kelloggii","62848_5_9_6_1_102",38.220929,-120.387765,2002,3.67457561192792
"7263","Quercus kelloggii","62848_5_9_6_1_102",38.220929,-120.387765,2012,3.06646078292651
"7264","Quercus kelloggii","62848_5_9_6_3_116",38.220929,-120.387765,2002,2.48493761192792
"7265","Quercus kelloggii","62848_5_9_6_3_116",38.220929,-120.387765,2012,1.97254078292651
"7266","Quercus kelloggii","62848_5_9_6_4_105",38.220929,-120.387765,2002,3.66090161192792
"7267","Quercus kelloggii","62848_5_9_6_4_105",38.220929,-120.387765,2012,3.03227578292651
"7268","Quercus kelloggii","62852_6_71_6_1_107",34.25148,-117.00245,2003,1.864015739777
"7269","Quercus kelloggii","62852_6_71_6_1_107",34.25148,-117.00245,2013,2.95617163246526
"7270","Quercus kelloggii","62852_6_71_6_1_109",34.25148,-117.00245,2003,1.870852739777
"7271","Quercus kelloggii","62852_6_71_6_1_109",34.25148,-117.00245,2013,3.01086763246526
"7272","Quercus kelloggii","62852_6_71_6_1_112",34.25148,-117.00245,2003,1.864015739777
"7273","Quercus kelloggii","62852_6_71_6_1_112",34.25148,-117.00245,2013,3.01086763246526
"7274","Quercus kelloggii","62852_6_71_6_1_114",34.25148,-117.00245,2003,1.987081739777
"7275","Quercus kelloggii","62852_6_71_6_1_114",34.25148,-117.00245,2013,3.07240063246526
"7276","Quercus kelloggii","62852_6_71_6_1_115",34.25148,-117.00245,2003,1.966570739777
"7277","Quercus kelloggii","62852_6_71_6_1_115",34.25148,-117.00245,2013,3.05188963246526
"7278","Quercus chrysolepis","62852_6_71_6_3_139",34.25148,-117.00245,2003,3.48329934999303
"7279","Quercus chrysolepis","62852_6_71_6_3_139",34.25148,-117.00245,2013,5.12746314411344
"7280","Quercus chrysolepis","62852_6_71_6_3_140",34.25148,-117.00245,2003,3.56963454999303
"7281","Quercus chrysolepis","62852_6_71_6_3_140",34.25148,-117.00245,2013,5.12746314411344
"7282","Quercus chrysolepis","62852_6_71_6_3_141",34.25148,-117.00245,2003,3.58882014999303
"7283","Quercus chrysolepis","62852_6_71_6_3_141",34.25148,-117.00245,2013,5.14664874411344
"7284","Quercus kelloggii","62904_3_61_6_1_5",39.05141,-120.854341,2009,2.86229188120022
"7285","Quercus kelloggii","62904_3_61_6_1_5",39.05141,-120.854341,2019,3.15004416467273
"7286","Quercus kelloggii","62904_3_61_6_2_1",39.05141,-120.854341,2009,2.74606288120022
"7287","Quercus kelloggii","62904_3_61_6_2_1",39.05141,-120.854341,2019,3.03381516467273
"7288","Quercus chrysolepis","62904_3_61_6_2_2",39.05141,-120.854341,2009,5.11046886722949
"7289","Quercus chrysolepis","62904_3_61_6_2_2",39.05141,-120.854341,2019,2.08617353435409
"7290","Quercus chrysolepis","62904_3_61_6_3_4",39.05141,-120.854341,2009,5.29273206722949
"7291","Quercus chrysolepis","62904_3_61_6_3_4",39.05141,-120.854341,2019,2.31640073435409
"7292","Quercus chrysolepis","62904_3_61_6_4_11",39.05141,-120.854341,2009,4.90902006722949
"7293","Quercus chrysolepis","62904_3_61_6_4_11",39.05141,-120.854341,2019,1.86553913435409
"7294","Quercus kelloggii","62904_3_61_6_4_6",39.05141,-120.854341,2009,2.73922588120022
"7295","Quercus kelloggii","62904_3_61_6_4_6",39.05141,-120.854341,2019,3.00646716467273
"7296","Quercus chrysolepis","62904_3_61_6_4_7",39.05141,-120.854341,2009,5.00494806722948
"7297","Quercus chrysolepis","62904_3_61_6_4_7",39.05141,-120.854341,2019,1.99024553435409
"7298","Quercus kelloggii","62904_3_61_6_4_8",39.05141,-120.854341,2009,2.73238888120022
"7299","Quercus kelloggii","62904_3_61_6_4_8",39.05141,-120.854341,2019,3.01330416467273
"7300","Quercus chrysolepis","62959_5_43_6_1_100",37.74823,-119.564,2002,2.30285772346239
"7301","Quercus chrysolepis","62959_5_43_6_1_100",37.74823,-119.564,2012,5.24701700447405
"7302","Quercus chrysolepis","62959_5_43_6_1_101",37.74823,-119.564,2002,2.32204332346239
"7303","Quercus chrysolepis","62959_5_43_6_1_101",37.74823,-119.564,2012,5.23742420447405
"7304","Quercus chrysolepis","62959_5_43_6_1_104",37.74823,-119.564,2002,2.47552812346239
"7305","Quercus chrysolepis","62959_5_43_6_1_104",37.74823,-119.564,2012,5.40050180447405
"7306","Quercus chrysolepis","62959_5_43_6_1_105",37.74823,-119.564,2002,2.33163612346239
"7307","Quercus chrysolepis","62959_5_43_6_1_105",37.74823,-119.564,2012,5.29498100447405
"7308","Quercus chrysolepis","62959_5_43_6_1_106",37.74823,-119.564,2002,2.42756412346239
"7309","Quercus chrysolepis","62959_5_43_6_1_106",37.74823,-119.564,2012,5.35253780447405
"7310","Quercus chrysolepis","62959_5_43_6_1_107",37.74823,-119.564,2002,2.55227052346239
"7311","Quercus chrysolepis","62959_5_43_6_1_107",37.74823,-119.564,2012,5.48683700447405
"7312","Quercus chrysolepis","62959_5_43_6_1_108",37.74823,-119.564,2002,2.43715692346239
"7313","Quercus chrysolepis","62959_5_43_6_1_108",37.74823,-119.564,2012,5.35253780447405
"7314","Quercus chrysolepis","62959_5_43_6_1_109",37.74823,-119.564,2002,2.37960012346239
"7315","Quercus chrysolepis","62959_5_43_6_1_109",37.74823,-119.564,2012,5.31416660447405
"7316","Quercus chrysolepis","62959_5_43_6_1_110",37.74823,-119.564,2002,2.35082172346239
"7317","Quercus chrysolepis","62959_5_43_6_1_110",37.74823,-119.564,2012,5.27579540447405
"7318","Quercus chrysolepis","62959_5_43_6_1_111",37.74823,-119.564,2002,2.32204332346239
"7319","Quercus chrysolepis","62959_5_43_6_1_111",37.74823,-119.564,2012,5.24701700447405
"7320","Quercus chrysolepis","62959_5_43_6_1_112",37.74823,-119.564,2002,2.30285772346239
"7321","Quercus chrysolepis","62959_5_43_6_1_112",37.74823,-119.564,2012,5.23742420447405
"7322","Quercus chrysolepis","62959_5_43_6_1_113",37.74823,-119.564,2002,2.35082172346239
"7323","Quercus chrysolepis","62959_5_43_6_1_113",37.74823,-119.564,2012,5.25660980447405
"7324","Quercus chrysolepis","62959_5_43_6_1_114",37.74823,-119.564,2002,2.32204332346239
"7325","Quercus chrysolepis","62959_5_43_6_1_114",37.74823,-119.564,2012,5.25660980447405
"7326","Quercus chrysolepis","62959_5_43_6_1_115",37.74823,-119.564,2002,2.30285772346239
"7327","Quercus chrysolepis","62959_5_43_6_1_115",37.74823,-119.564,2012,5.22783140447405
"7328","Quercus chrysolepis","62959_5_43_6_1_116",37.74823,-119.564,2002,2.30285772346239
"7329","Quercus chrysolepis","62959_5_43_6_1_116",37.74823,-119.564,2012,5.21823860447405
"7330","Quercus chrysolepis","62959_5_43_6_1_117",37.74823,-119.564,2002,2.30285772346239
"7331","Quercus chrysolepis","62959_5_43_6_1_117",37.74823,-119.564,2012,5.23742420447405
"7332","Quercus chrysolepis","62959_5_43_6_1_118",37.74823,-119.564,2002,2.31245052346239
"7333","Quercus chrysolepis","62959_5_43_6_1_118",37.74823,-119.564,2012,5.24701700447405
"7334","Quercus chrysolepis","62959_5_43_6_1_119",37.74823,-119.564,2002,2.35082172346239
"7335","Quercus chrysolepis","62959_5_43_6_1_119",37.74823,-119.564,2012,5.27579540447405
"7336","Quercus chrysolepis","62959_5_43_6_1_120",37.74823,-119.564,2002,2.30285772346239
"7337","Quercus chrysolepis","62959_5_43_6_1_120",37.74823,-119.564,2012,5.23742420447405
"7338","Quercus chrysolepis","62959_5_43_6_1_121",37.74823,-119.564,2002,2.34122892346239
"7339","Quercus chrysolepis","62959_5_43_6_1_121",37.74823,-119.564,2012,5.26620260447405
"7340","Quercus chrysolepis","62959_5_43_6_1_122",37.74823,-119.564,2002,2.37000732346239
"7341","Quercus chrysolepis","62959_5_43_6_1_122",37.74823,-119.564,2012,5.29498100447405
"7342","Quercus chrysolepis","62959_5_43_6_1_123",37.74823,-119.564,2002,2.30285772346239
"7343","Quercus chrysolepis","62959_5_43_6_1_123",37.74823,-119.564,2012,5.23742420447405
"7344","Quercus chrysolepis","62959_5_43_6_1_124",37.74823,-119.564,2002,2.38919292346239
"7345","Quercus chrysolepis","62959_5_43_6_1_124",37.74823,-119.564,2012,5.33335220447405
"7346","Quercus chrysolepis","62959_5_43_6_1_127",37.74823,-119.564,2002,2.13018732346239
"7347","Quercus chrysolepis","62959_5_43_6_1_127",37.74823,-119.564,2012,5.15108900447405
"7348","Quercus chrysolepis","62959_5_43_6_4_129",37.74823,-119.564,2002,2.36041452346239
"7349","Quercus chrysolepis","62959_5_43_6_4_129",37.74823,-119.564,2012,5.27579540447405
"7350","Quercus chrysolepis","62959_5_43_6_4_130",37.74823,-119.564,2002,2.62901292346239
"7351","Quercus chrysolepis","62959_5_43_6_4_130",37.74823,-119.564,2012,5.57317220447405
"7352","Quercus chrysolepis","62959_5_43_6_4_131",37.74823,-119.564,2002,2.31245052346239
"7353","Quercus chrysolepis","62959_5_43_6_4_131",37.74823,-119.564,2012,5.27579540447405
"7354","Quercus chrysolepis","62959_5_43_6_4_132",37.74823,-119.564,2002,2.36041452346239
"7355","Quercus chrysolepis","62959_5_43_6_4_132",37.74823,-119.564,2012,5.28538820447405
"7356","Quercus chrysolepis","62959_5_43_6_4_133",37.74823,-119.564,2002,2.41797132346239
"7357","Quercus chrysolepis","62959_5_43_6_4_133",37.74823,-119.564,2012,5.35253780447405
"7358","Quercus chrysolepis","62959_5_43_6_4_134",37.74823,-119.564,2002,2.30285772346239
"7359","Quercus chrysolepis","62959_5_43_6_4_134",37.74823,-119.564,2012,5.23742420447405
"7360","Quercus chrysolepis","62959_5_43_6_4_135",37.74823,-119.564,2002,2.32204332346239
"7361","Quercus chrysolepis","62959_5_43_6_4_135",37.74823,-119.564,2012,5.25660980447405
"7362","Quercus chrysolepis","62959_5_43_6_4_136",37.74823,-119.564,2002,2.36041452346239
"7363","Quercus chrysolepis","62959_5_43_6_4_136",37.74823,-119.564,2012,5.28538820447405
"7364","Quercus chrysolepis","62959_5_43_6_4_138",37.74823,-119.564,2002,2.50430652346239
"7365","Quercus chrysolepis","62959_5_43_6_4_138",37.74823,-119.564,2012,5.47724420447405
"7366","Quercus chrysolepis","62959_5_43_6_4_140",37.74823,-119.564,2002,2.32204332346239
"7367","Quercus chrysolepis","62959_5_43_6_4_140",37.74823,-119.564,2012,5.29498100447405
"7368","Quercus chrysolepis","62959_5_43_6_4_141",37.74823,-119.564,2002,2.38919292346239
"7369","Quercus chrysolepis","62959_5_43_6_4_141",37.74823,-119.564,2012,5.30457380447405
"7370","Quercus chrysolepis","62959_5_43_6_4_142",37.74823,-119.564,2002,2.33163612346239
"7371","Quercus chrysolepis","62959_5_43_6_4_142",37.74823,-119.564,2012,5.26620260447405
"7372","Quercus chrysolepis","62959_5_43_6_4_144",37.74823,-119.564,2002,2.20692972346239
"7373","Quercus chrysolepis","62959_5_43_6_4_144",37.74823,-119.564,2012,5.14149620447405
"7374","Quercus chrysolepis","62959_5_43_6_4_145",37.74823,-119.564,2002,2.02466652346239
"7375","Quercus chrysolepis","62959_5_43_6_4_145",37.74823,-119.564,2012,4.95923300447405
"7376","Quercus chrysolepis","63079_5_5_6_2_116",38.398921,-120.620163,2005,5.43266175318197
"7377","Quercus chrysolepis","63079_5_5_6_2_116",38.398921,-120.620163,2015,3.61221826570195
"7378","Quercus chrysolepis","63079_5_5_6_2_117",38.398921,-120.620163,2005,7.41837135318197
"7379","Quercus chrysolepis","63079_5_5_6_2_117",38.398921,-120.620163,2015,5.61711346570195
"7380","Quercus chrysolepis","63079_5_5_6_2_120",38.398921,-120.620163,2005,4.93383615318197
"7381","Quercus chrysolepis","63079_5_5_6_2_120",38.398921,-120.620163,2015,3.19013506570195
"7382","Quercus chrysolepis","63079_5_5_6_2_121",38.398921,-120.620163,2005,4.78035135318197
"7383","Quercus chrysolepis","63079_5_5_6_2_121",38.398921,-120.620163,2015,2.98868626570195
"7384","Quercus chrysolepis","63079_5_5_6_2_122",38.398921,-120.620163,2005,5.96026575318197
"7385","Quercus chrysolepis","63079_5_5_6_2_122",38.398921,-120.620163,2015,4.18778626570195
"7386","Quercus chrysolepis","63079_5_5_6_2_123",38.398921,-120.620163,2005,5.82596655318197
"7387","Quercus chrysolepis","63079_5_5_6_2_123",38.398921,-120.620163,2015,4.07267266570195
"7388","Quercus chrysolepis","63079_5_5_6_4_109",38.398921,-120.620163,2005,5.35591935318197
"7389","Quercus chrysolepis","63079_5_5_6_4_109",38.398921,-120.620163,2015,3.54506866570195
"7390","Quercus chrysolepis","63079_5_5_6_4_110",38.398921,-120.620163,2005,5.01057855318197
"7391","Quercus chrysolepis","63079_5_5_6_4_110",38.398921,-120.620163,2015,3.26687746570195
"7392","Quercus chrysolepis","63079_5_5_6_4_114",38.398921,-120.620163,2005,5.09691375318197
"7393","Quercus chrysolepis","63079_5_5_6_4_114",38.398921,-120.620163,2015,3.34361986570195
"7394","Quercus chrysolepis","63079_5_5_6_4_115",38.398921,-120.620163,2005,5.20243455318197
"7395","Quercus chrysolepis","63079_5_5_6_4_115",38.398921,-120.620163,2015,3.30524866570195
"7396","Quercus agrifolia","63108_4_83_6_1_101",34.53931,-119.822931,2006,1.7435738
"7397","Quercus agrifolia","63108_4_83_6_1_101",34.53931,-119.822931,2016,1.7436072
"7398","Quercus agrifolia","63108_4_83_6_1_102",34.53931,-119.822931,2006,1.7444088
"7399","Quercus agrifolia","63108_4_83_6_1_102",34.53931,-119.822931,2016,1.7439078
"7400","Quercus agrifolia","63108_4_83_6_1_103",34.53931,-119.822931,2006,1.7424716
"7401","Quercus agrifolia","63108_4_83_6_1_103",34.53931,-119.822931,2016,1.742672
"7402","Quercus agrifolia","63108_4_83_6_3_104",34.53931,-119.822931,2006,1.743507
"7403","Quercus agrifolia","63108_4_83_6_3_104",34.53931,-119.822931,2016,1.7435738
"7404","Quercus agrifolia","63108_4_83_6_3_105",34.53931,-119.822931,2006,1.744175
"7405","Quercus agrifolia","63108_4_83_6_3_105",34.53931,-119.822931,2016,1.743674
"7406","Quercus agrifolia","63108_4_83_6_3_106",34.53931,-119.822931,2006,1.7429726
"7407","Quercus agrifolia","63108_4_83_6_3_106",34.53931,-119.822931,2016,1.743006
"7408","Quercus agrifolia","63108_4_83_6_3_107",34.53931,-119.822931,2006,1.7424716
"7409","Quercus agrifolia","63108_4_83_6_3_107",34.53931,-119.822931,2016,1.7425718
"7410","Quercus agrifolia","63108_4_83_6_3_303",34.53931,-119.822931,2006,1.7432064
"7411","Quercus agrifolia","63108_4_83_6_3_303",34.53931,-119.822931,2016,1.74334
"7412","Quercus agrifolia","63108_4_83_6_3_304",34.53931,-119.822931,2006,1.7419706
"7413","Quercus agrifolia","63108_4_83_6_3_304",34.53931,-119.822931,2016,1.7423046
"7414","Quercus agrifolia","63108_4_83_6_4_108",34.53931,-119.822931,2006,1.7434068
"7415","Quercus agrifolia","63108_4_83_6_4_108",34.53931,-119.822931,2016,1.7432732
"7416","Quercus agrifolia","63108_4_83_6_4_110",34.53931,-119.822931,2006,1.7440414
"7417","Quercus agrifolia","63108_4_83_6_4_110",34.53931,-119.822931,2016,1.744175
"7418","Quercus agrifolia","63108_4_83_6_4_111",34.53931,-119.822931,2006,1.7431062
"7419","Quercus agrifolia","63108_4_83_6_4_111",34.53931,-119.822931,2016,1.7432732
"7420","Quercus agrifolia","63108_4_83_6_4_112",34.53931,-119.822931,2006,1.744843
"7421","Quercus agrifolia","63108_4_83_6_4_112",34.53931,-119.822931,2016,1.7449098
"7422","Quercus agrifolia","63108_4_83_6_4_113",34.53931,-119.822931,2006,1.7492852
"7423","Quercus agrifolia","63108_4_83_6_4_113",34.53931,-119.822931,2016,1.749352
"7424","Quercus agrifolia","63108_4_83_6_4_300",34.53931,-119.822931,2006,1.7452772
"7425","Quercus agrifolia","63108_4_83_6_4_300",34.53931,-119.822931,2016,1.745344
"7426","Quercus agrifolia","63108_4_83_6_4_301",34.53931,-119.822931,2006,1.743507
"7427","Quercus agrifolia","63108_4_83_6_4_301",34.53931,-119.822931,2016,1.7436072
"7428","Quercus agrifolia","63108_4_83_6_4_302",34.53931,-119.822931,2006,1.7428724
"7429","Quercus agrifolia","63108_4_83_6_4_302",34.53931,-119.822931,2016,1.7429392
"7430","Quercus chrysolepis","63118_2_105_6_1_101",40.267063,-123.359711,2004,2.49680074966201
"7431","Quercus chrysolepis","63118_2_105_6_1_101",40.267063,-123.359711,2014,4.8759491159834
